time,velocity 
4023.4,100
4023.6,100
4023.8,100
4024,100
4024.2,100
4024.4,100
4024.6,100
4024.8,100
4025,100
4025.2,100
4025.4,100
4025.6,100
4025.8,100
4026,100
4026.2,100
4026.4,100
4026.6,100
4026.8,100
4027,100
4027.2,100
4027.4,100
4027.6,100
4027.8,100
4028,100
4028.2,100
4028.4,100
4028.6,100
4028.8,100
4029,100
4029.2,100
4029.4,100
4029.6,100
4029.8,100
4030,100
4030.2,100
4030.4,100
4030.6,100
4030.8,100
4031,100
4031.2,100
4031.4,100
4031.6,100
4031.8,100
4032,100
4032.2,100
4032.4,100
4032.6,100
4032.8,100
4033,100
4033.2,100
4033.4,100
4033.6,100
4033.8,100
4034,100
4034.2,100
4034.4,100
4034.6,100
4034.8,100
4035,100
4035.2,100
4035.4,100
4035.6,100
4035.8,100
4036,100
4036.2,100
4036.4,100
4036.6,100
4036.8,100
4037,100
4037.2,100
4037.4,100
4037.6,100
4037.8,100
4038,100
4038.2,100
4038.4,100
4038.6,100
4038.8,100
4039,100
4039.2,100
4039.4,100
4039.6,100
4039.8,100
4040,100
4040.2,100
4040.4,100
4040.6,100
4040.8,100
4041,100
4041.2,100
4041.4,100
4041.6,100
4041.8,100
4042,100
4042.2,100
4042.4,100
4042.6,100
4042.8,100
4043,100
4043.2,100
4043.4,100
4043.6,100
4043.8,100
4044,100
4044.2,100
4044.4,100
4044.6,100
4044.8,100
4045,100
4045.2,100
4045.4,100
4045.6,100
4045.8,100
4046,100
4046.2,100
4046.4,100
4046.6,100
4046.8,100
4047,100
4047.2,100
4047.4,100
4047.6,100
4047.8,100
4048,100
4048.2,100
4048.4,100
4048.6,100
4048.8,100
4049,100
4049.2,100
4049.4,100
4049.6,100
4049.8,100
4050,100
4050.2,100
4050.4,100
4050.6,100
4050.8,100
4051,100
4051.2,100
4051.4,100
4051.6,100
4051.8,100
4052,100
4052.2,100
4052.4,100
4052.6,100
4052.8,100
4053,100
4053.2,100
4053.4,100
4053.6,100
4053.8,100
4054,100
4054.2,100
4054.4,100
4054.6,100
4054.8,100
4055,100
4055.2,100
4055.4,100
4055.6,100
4055.8,100
4056,100
4056.2,100
4056.4,100
4056.6,100
4056.8,100
4057,100
4057.2,100
4057.4,100
4057.6,100
4057.8,100
4058,100
4058.2,100
4058.4,100
4058.6,100
4058.8,100
4059,100
4059.2,100
4059.4,100
4059.6,100
4059.8,100
4060,100
4060.2,100
4060.4,100
4060.6,100
4060.8,100
4061,100
4061.2,100
4061.4,100
4061.6,100
4061.8,100
4062,100
4062.2,100
4062.4,100
4062.6,100
4062.8,100
4063,100
4063.2,100
4063.4,100
4063.6,100
4063.8,100
4064,100
4064.2,100
4064.4,100
4064.6,100
4064.8,100
4065,100
4065.2,100
4065.4,100
4065.6,100
4065.8,100
4066,100
4066.2,100
4066.4,100
4066.6,100
4066.8,100
4067,100
4067.2,100
4067.4,100
4067.6,100
4067.8,100
4068,100
4068.2,100
4068.4,100
4068.6,100
4068.8,100
4069,100
4069.2,100
4069.4,100
4069.6,100
4069.8,100
4070,100
4070.2,100
4070.4,100
4070.6,100
4070.8,100
4071,100
4071.2,100
4071.4,100
4071.6,100
4071.8,100
4072,100
4072.2,100
4072.4,100
4072.6,100
4072.8,100
4073,100
4073.2,100
4073.4,100
4073.6,100
4073.8,100
4074,100
4074.2,100
4074.4,100
4074.6,100
4074.8,100
4075,100
4075.2,100
4075.4,100
4075.6,100
4075.8,100
4076,100
4076.2,100
4076.4,100
4076.6,100
4076.8,100
4077,100
4077.2,100
4077.4,100
4077.6,100
4077.8,100
4078,100
4078.2,100
4078.4,100
4078.6,100
4078.8,100
4079,100
4079.2,100
4079.4,100
4079.6,100
4079.8,100
4080,100
4080.2,100
4080.4,100
4080.6,100
4080.8,100
4081,100
4081.2,100
4081.4,100
4081.6,100
4081.8,100
4082,100
4082.2,100
4082.4,100
4082.6,100
4082.8,100
4083,100
4083.2,100
4083.4,100
4083.6,100
4083.8,100
4084,100
4084.2,100
4084.4,100
4084.6,100
4084.8,100
4085,100
4085.2,100
4085.4,100
4085.6,100
4085.8,100
4086,100
4086.2,100
4086.4,100
4086.6,100
4086.8,100
4087,100
4087.2,100
4087.4,100
4087.6,100
4087.8,100
4088,100
4088.2,100
4088.4,100
4088.6,100
4088.8,100
4089,100
4089.2,100
4089.4,100
4089.6,100
4089.8,100
4090,100
4090.2,100
4090.4,100
4090.6,100
4090.8,100
4091,100
4091.2,100
4091.4,100
4091.6,100
4091.8,100
4092,100
4092.2,100
4092.4,100
4092.6,100
4092.8,100
4093,100
4093.2,100
4093.4,100
4093.6,100
4093.8,100
4094,100
4094.2,100
4094.4,100
4094.6,100
4094.8,100
4095,100
4095.2,100
4095.4,100
4095.6,100
4095.8,100
4096,100
4096.2,100
4096.4,100
4096.6,100
4096.8,100
4097,100
4097.2,100
4097.4,100
4097.6,100
4097.8,100
4098,100
4098.2,100
4098.4,100
4098.6,100
4098.8,100
4099,100
4099.2,100
4099.4,100
4099.6,100
4099.8,100
4100,100
4100.2,100
4100.4,100
4100.6,100
4100.8,100
4101,100
4101.2,100
4101.4,100
4101.6,100
4101.8,100
4102,100
4102.2,100
4102.4,100
4102.6,100
4102.8,100
4103,100
4103.2,100
4103.4,100
4103.6,100
4103.8,100
4104,100
4104.2,100
4104.4,100
4104.6,100
4104.8,100
4105,100
4105.2,100
4105.4,100
4105.6,100
4105.8,100
4106,100
4106.2,100
4106.4,100
4106.6,100
4106.8,100
4107,100
4107.2,100
4107.4,100
4107.6,100
4107.8,100
4108,100
4108.2,100
4108.4,100
4108.6,100
4108.8,100
4109,100
4109.2,100
4109.4,100
4109.6,100
4109.8,100
4110,100
4110.2,100
4110.4,100
4110.6,100
4110.8,100
4111,100
4111.2,100
4111.4,100
4111.6,100
4111.8,100
4112,100
4112.2,100
4112.4,100
4112.6,100
4112.8,100
4113,100
4113.2,100
4113.4,100
4113.6,100
4113.8,100
4114,100
4114.2,100
4114.4,100
4114.6,100
4114.8,100
4115,100
4115.2,100
4115.4,100
4115.6,100
4115.8,100
4116,100
4116.2,100
4116.4,100
4116.6,100
4116.8,100
4117,100
4117.2,100
4117.4,100
4117.6,100
4117.8,100
4118,100
4118.2,100
4118.4,100
4118.6,100
4118.8,100
4119,100
4119.2,100
4119.4,100
4119.6,100
4119.8,100
4120,100
4120.2,100
4120.4,100
4120.6,100
4120.8,100
4121,100
4121.2,100
4121.4,100
4121.6,100
4121.8,100
4122,100
4122.2,100
4122.4,100
4122.6,100
4122.8,100
4123,100
4123.2,100
4123.4,100
4123.6,100
4123.8,100
4124,100
4124.2,100
4124.4,100
4124.6,100
4124.8,100
4125,100
4125.2,100
4125.4,100
4125.6,100
4125.8,100
4126,100
4126.2,100
4126.4,100
4126.6,100
4126.8,100
4127,100
4127.2,100
4127.4,100
4127.6,100
4127.8,100
4128,100
4128.2,100
4128.4,100
4128.6,100
4128.8,100
4129,100
4129.2,100
4129.4,100
4129.6,100
4129.8,100
4130,100
4130.2,100
4130.4,100
4130.6,100
4130.8,100
4131,100
4131.2,100
4131.4,100
4131.6,100
4131.8,100
4132,100
4132.2,100
4132.4,100
4132.6,100
4132.8,100
4133,100
4133.2,100
4133.4,100
4133.6,100
4133.8,100
4134,100
4134.2,100
4134.4,100
4134.6,100
4134.8,100
4135,100
4135.2,100
4135.4,100
4135.6,100
4135.8,100
4136,100
4136.2,100
4136.4,100
4136.6,100
4136.8,100
4137,100
4137.2,100
4137.4,100
4137.6,100
4137.8,100
4138,100
4138.2,100
4138.4,100
4138.6,100
4138.8,100
4139,100
4139.2,100
4139.4,100
4139.6,100
4139.8,100
4140,100
4140.2,100
4140.4,100
4140.6,100
4140.8,100
4141,100
4141.2,100
4141.4,100
4141.6,100
4141.8,100
4142,100
4142.2,100
4142.4,100
4142.6,100
4142.8,100
4143,100
4143.2,100
4143.4,100
4143.6,100
4143.8,100
4144,100
4144.2,100
4144.4,100
4144.6,100
4144.8,100
4145,100
4145.2,100
4145.4,100
4145.6,100
4145.8,100
4146,100
4146.2,100
4146.4,100
4146.6,100
4146.8,100
4147,100
4147.2,100
4147.4,100
4147.6,100
4147.8,100
4148,100
4148.2,100
4148.4,100
4148.6,100
4148.8,100
4149,100
4149.2,100
4149.4,100
4149.6,100
4149.8,100
4150,100
4150.2,100
4150.4,100
4150.6,100
4150.8,100
4151,100
4151.2,100
4151.4,100
4151.6,100
4151.8,100
4152,100
4152.2,100
4152.4,100
4152.6,100
4152.8,100
4153,100
4153.2,100
4153.4,100
4153.6,100
4153.8,100
4154,100
4154.2,100
4154.4,100
4154.6,100
4154.8,100
4155,100
4155.2,100
4155.4,100
4155.6,100
4155.8,100
4156,100
4156.2,100
4156.4,100
4156.6,100
4156.8,100
4157,100
4157.2,100
4157.4,100
4157.6,100
4157.8,100
4158,100
4158.2,100
4158.4,100
4158.6,100
4158.8,100
4159,100
4159.2,100
4159.4,100
4159.6,100
4159.8,100
4160,100
4160.2,100
4160.4,100
4160.6,100
4160.8,100
4161,100
4161.2,100
4161.4,100
4161.6,100
4161.8,100
4162,100
4162.2,100
4162.4,100
4162.6,100
4162.8,100
4163,100
4163.2,100
4163.4,100
4163.6,100
4163.8,100
4164,100
4164.2,100
4164.4,100
4164.6,100
4164.8,100
4165,100
4165.2,100
4165.4,100
4165.6,100
4165.8,100
4166,100
4166.2,100
4166.4,100
4166.6,100
4166.8,100
4167,100
4167.2,100
4167.4,100
4167.6,100
4167.8,100
4168,100
4168.2,100
4168.4,100
4168.6,100
4168.8,100
4169,100
4169.2,100
4169.4,100
4169.6,100
4169.8,100
4170,100
4170.2,100
4170.4,100
4170.6,100
4170.8,100
4171,100
4171.2,100
4171.4,100
4171.6,100
4171.8,100
4172,100
4172.2,100
4172.4,100
4172.6,100
4172.8,100
4173,100
4173.2,100
4173.4,100
4173.6,100
4173.8,100
4174,100
4174.2,100
4174.4,100
4174.6,100
4174.8,100
4175,100
4175.2,100
4175.4,100
4175.6,100
4175.8,100
4176,100
4176.2,100
4176.4,100
4176.6,100
4176.8,100
4177,100
4177.2,100
4177.4,100
4177.6,100
4177.8,100
4178,100
4178.2,100
4178.4,100
4178.6,100
4178.8,100
4179,100
4179.2,100
4179.4,100
4179.6,100
4179.8,100
4180,100
4180.2,100
4180.4,100
4180.6,100
4180.8,100
4181,100
4181.2,100
4181.4,100
4181.6,100
4181.8,100
4182,100
4182.2,100
4182.4,100
4182.6,100
4182.8,100
4183,100
4183.2,100
4183.4,100
4183.6,100
4183.8,100
4184,100
4184.2,100
4184.4,100
4184.6,100
4184.8,100
4185,100
4185.2,100
4185.4,100
4185.6,100
4185.8,100
4186,100
4186.2,100
4186.4,100
4186.6,100
4186.8,100
4187,100
4187.2,100
4187.4,100
4187.6,100
4187.8,100
4188,100
4188.2,100
4188.4,100
4188.6,100
4188.8,100
4189,100
4189.2,100
4189.4,100
4189.6,100
4189.8,100
4190,100
4190.2,100
4190.4,100
4190.6,100
4190.8,100
4191,100
4191.2,100
4191.4,100
4191.6,100
4191.8,100
4192,100
4192.2,100
4192.4,100
4192.6,100
4192.8,100
4193,100
4193.2,100
4193.4,100
4193.6,100
4193.8,100
4194,100
4194.2,100
4194.4,100
4194.6,100
4194.8,100
4195,100
4195.2,100
4195.4,100
4195.6,100
4195.8,100
4196,100
4196.2,100
4196.4,100
4196.6,100
4196.8,100
4197,100
4197.2,100
4197.4,100
4197.6,100
4197.8,100
4198,100
4198.2,100
4198.4,100
4198.6,100
4198.8,100
4199,100
4199.2,100
4199.4,100
4199.6,100
4199.8,100
4200,100
4200.2,100
4200.4,100
4200.6,100
4200.8,100
4201,100
4201.2,100
4201.4,100
4201.6,100
4201.8,100
4202,100
4202.2,100
4202.4,100
4202.6,100
4202.8,100
4203,100
4203.2,100
4203.4,100
4203.6,100
4203.8,100
4204,100
4204.2,100
4204.4,100
4204.6,100
4204.8,100
4205,100
4205.2,100
4205.4,100
4205.6,100
4205.8,100
4206,100
4206.2,100
4206.4,100
4206.6,100
4206.8,100
4207,100
4207.2,100
4207.4,100
4207.6,100
4207.8,100
4208,100
4208.2,100
4208.4,100
4208.6,100
4208.8,100
4209,100
4209.2,100
4209.4,100
4209.6,100
4209.8,100
4210,100
4210.2,100
4210.4,100
4210.6,100
4210.8,100
4211,100
4211.2,100
4211.4,100
4211.6,100
4211.8,100
4212,100
4212.2,100
4212.4,100
4212.6,100
4212.8,100
4213,100
4213.2,100
4213.4,100
4213.6,100
4213.8,100
4214,100
4214.2,100
4214.4,100
4214.6,100
4214.8,100
4215,100
4215.2,100
4215.4,100
4215.6,100
4215.8,100
4216,100
4216.2,100
4216.4,100
4216.6,100
4216.8,100
4217,100
4217.2,100
4217.4,100
4217.6,100
4217.8,100
4218,100
4218.2,100
4218.4,100
4218.6,100
4218.8,100
4219,100
4219.2,100
4219.4,100
4219.6,100
4219.8,100
4220,100
4220.2,100
4220.4,100
4220.6,100
4220.8,100
4221,100
4221.2,100
4221.4,100
4221.6,100
4221.8,100
4222,100
4222.2,100
4222.4,100
4222.6,100
4222.8,100
4223,100
4223.2,100
4223.4,100
4223.6,100
4223.8,100
4224,100
4224.2,100
4224.4,100
4224.6,100
4224.8,100
4225,100
4225.2,100
4225.4,100
4225.6,100
4225.8,100
4226,100
4226.2,100
4226.4,100
4226.6,100
4226.8,100
4227,100
4227.2,100
4227.4,100
4227.6,100
4227.8,100
4228,100
4228.2,100
4228.4,100
4228.6,100
4228.8,100
4229,100
4229.2,100
4229.4,100
4229.6,100
4229.8,100
4230,100
4230.2,100
4230.4,100
4230.6,100
4230.8,100
4231,100
4231.2,100
4231.4,100
4231.6,100
4231.8,100
4232,100
4232.2,100
4232.4,100
4232.6,100
4232.8,100
4233,100
4233.2,100
4233.4,100
4233.6,100
4233.8,100
4234,100
4234.2,100
4234.4,100
4234.6,100
4234.8,100
4235,100
4235.2,100
4235.4,100
4235.6,100
4235.8,100
4236,100
4236.2,100
4236.4,100
4236.6,100
4236.8,100
4237,100
4237.2,100
4237.4,100
4237.6,100
4237.8,100
4238,100
4238.2,100
4238.4,100
4238.6,100
4238.8,100
4239,100
4239.2,100
4239.4,100
4239.6,100
4239.8,100
4240,100
4240.2,100
4240.4,100
4240.6,100
4240.8,100
4241,100
4241.2,100
4241.4,100
4241.6,100
4241.8,100
4242,100
4242.2,100
4242.4,100
4242.6,100
4242.8,100
4243,100
4243.2,100
4243.4,100
4243.6,100
4243.8,100
4244,100
4244.2,100
4244.4,100
4244.6,100
4244.8,100
4245,100
4245.2,100
4245.4,100
4245.6,100
4245.8,100
4246,100
4246.2,100
4246.4,100
4246.6,100
4246.8,100
4247,100
4247.2,100
4247.4,100
4247.6,100
4247.8,100
4248,100
4248.2,100
4248.4,100
4248.6,100
4248.8,100
4249,100
4249.2,100
4249.4,100
4249.6,100
4249.8,100
4250,100
4250.2,100
4250.4,100
4250.6,100
4250.8,100
4251,100
4251.2,100
4251.4,100
4251.6,100
4251.8,100
4252,100
4252.2,100
4252.4,100
4252.6,100
4252.8,100
4253,100
4253.2,100
4253.4,100
4253.6,100
4253.8,100
4254,100
4254.2,100
4254.4,100
4254.6,100
4254.8,100
4255,100
4255.2,100
4255.4,100
4255.6,100
4255.8,100
4256,100
4256.2,100
4256.4,100
4256.6,100
4256.8,100
4257,100
4257.2,100
4257.4,100
4257.6,100
4257.8,100
4258,100
4258.2,100
4258.4,100
4258.6,100
4258.8,100
4259,100
4259.2,100
4259.4,100
4259.6,100
4259.8,100
4260,100
4260.2,100
4260.4,100
4260.6,100
4260.8,100
4261,100
4261.2,100
4261.4,100
4261.6,100
4261.8,100
4262,100
4262.2,100
4262.4,100
4262.6,100
4262.8,100
4263,100
4263.2,100
4263.4,100
4263.6,100
4263.8,100
4264,100
4264.2,100
4264.4,100
4264.6,100
4264.8,100
4265,100
4265.2,100
4265.4,100
4265.6,100
4265.8,100
4266,100
4266.2,100
4266.4,100
4266.6,100
4266.8,100
4267,100
4267.2,100
4267.4,100
4267.6,100
4267.8,100
4268,100
4268.2,100
4268.4,100
4268.6,100
4268.8,100
4269,100
4269.2,100
4269.4,100
4269.6,100
4269.8,100
4270,100
4270.2,100
4270.4,100
4270.6,100
4270.8,100
4271,100
4271.2,100
4271.4,100
4271.6,100
4271.8,100
4272,100
4272.2,100
4272.4,100
4272.6,100
4272.8,100
4273,100
4273.2,100
4273.4,100
4273.6,100
4273.8,100
4274,100
4274.2,100
4274.4,100
4274.6,100
4274.8,100
4275,100
4275.2,100
4275.4,100
4275.6,100
4275.8,100
4276,100
4276.2,100
4276.4,100
4276.6,100
4276.8,100
4277,100
4277.2,100
4277.4,100
4277.6,100
4277.8,100
4278,100
4278.2,100
4278.4,100
4278.6,100
4278.8,100
4279,100
4279.2,100
4279.4,100
4279.6,100
4279.8,100
4280,100
4280.2,100
4280.4,100
4280.6,100
4280.8,100
4281,100
4281.2,100
4281.4,100
4281.6,100
4281.8,100
4282,100
4282.2,100
4282.4,100
4282.6,100
4282.8,100
4283,100
4283.2,100
4283.4,100
4283.6,100
4283.8,100
4284,100
4284.2,100
4284.4,100
4284.6,100
4284.8,100
4285,100
4285.2,100
4285.4,100
4285.6,100
4285.8,100
4286,100
4286.2,100
4286.4,100
4286.6,100
4286.8,100
4287,100
4287.2,100
4287.4,100
4287.6,100
4287.8,100
4288,100
4288.2,100
4288.4,100
4288.6,100
4288.8,100
4289,100
4289.2,100
4289.4,100
4289.6,100
4289.8,100
4290,100
4290.2,100
4290.4,100
4290.6,100
4290.8,100
4291,100
4291.2,100
4291.4,100
4291.6,100
4291.8,100
4292,100
4292.2,100
4292.4,100
4292.6,100
4292.8,100
4293,100
4293.2,100
4293.4,100
4293.6,100
4293.8,100
4294,100
4294.2,100
4294.4,100
4294.6,100
4294.8,100
4295,100
4295.2,100
4295.4,100
4295.6,100
4295.8,100
4296,100
4296.2,100
4296.4,100
4296.6,100
4296.8,100
4297,100
4297.2,100
4297.4,100
4297.6,100
4297.8,100
4298,100
4298.2,100
4298.4,100
4298.6,100
4298.8,100
4299,100
4299.2,100
4299.4,100
4299.6,100
4299.8,100
4300,100
4300.2,100
4300.4,100
4300.6,100
4300.8,100
4301,100
4301.2,100
4301.4,100
4301.6,100
4301.8,100
4302,100
4302.2,100
4302.4,100
4302.6,100
4302.8,100
4303,100
4303.2,100
4303.4,100
4303.6,100
4303.8,100
4304,100
4304.2,100
4304.4,100
4304.6,100
4304.8,100
4305,100
4305.2,100
4305.4,100
4305.6,100
4305.8,100
4306,100
4306.2,100
4306.4,100
4306.6,100
4306.8,100
4307,100
4307.2,100
4307.4,100
4307.6,100
4307.8,100
4308,100
4308.2,100
4308.4,100
4308.6,100
4308.8,100
4309,100
4309.2,100
4309.4,100
4309.6,100
4309.8,100
4310,100
4310.2,100
4310.4,100
4310.6,100
4310.8,100
4311,100
4311.2,100
4311.4,100
4311.6,100
4311.8,100
4312,100
4312.2,100
4312.4,100
4312.6,100
4312.8,100
4313,100
4313.2,100
4313.4,100
4313.6,100
4313.8,100
4314,100
4314.2,100
4314.4,100
4314.6,100
4314.8,100
4315,100
4315.2,100
4315.4,100
4315.6,100
4315.8,100
4316,100
4316.2,100
4316.4,100
4316.6,100
4316.8,100
4317,100
4317.2,100
4317.4,100
4317.6,100
4317.8,100
4318,100
4318.2,100
4318.4,100
4318.6,100
4318.8,100
4319,100
4319.2,100
4319.4,100
4319.6,100
4319.8,100
4320,100
4320.2,100
4320.4,100
4320.6,100
4320.8,100
4321,100
4321.2,100
4321.4,100
4321.6,100
4321.8,100
4322,100
4322.2,100
4322.4,100
4322.6,100
4322.8,100
4323,100
4323.2,100
4323.4,100
4323.6,100
4323.8,100
4324,100
4324.2,100
4324.4,100
4324.6,100
4324.8,100
4325,100
4325.2,100
4325.4,100
4325.6,100
4325.8,100
4326,100
4326.2,100
4326.4,100
4326.6,100
4326.8,100
4327,100
4327.2,100
4327.4,100
4327.6,100
4327.8,100
4328,100
4328.2,100
4328.4,100
4328.6,100
4328.8,100
4329,100
4329.2,100
4329.4,100
4329.6,100
4329.8,100
4330,100
4330.2,100
4330.4,100
4330.6,100
4330.8,100
4331,100
4331.2,100
4331.4,100
4331.6,100
4331.8,100
4332,100
4332.2,100
4332.4,100
4332.6,100
4332.8,100
4333,100
4333.2,100
4333.4,100
4333.6,100
4333.8,100
4334,100
4334.2,100
4334.4,100
4334.6,100
4334.8,100
4335,100
4335.2,100
4335.4,100
4335.6,100
4335.8,100
4336,100
4336.2,100
4336.4,100
4336.6,100
4336.8,100
4337,100
4337.2,100
4337.4,100
4337.6,100
4337.8,100
4338,100
4338.2,100
4338.4,100
4338.6,100
4338.8,100
4339,100
4339.2,100
4339.4,100
4339.6,100
4339.8,100
4340,100
4340.2,100
4340.4,100
4340.6,100
4340.8,100
4341,100
4341.2,100
4341.4,100
4341.6,100
4341.8,100
4342,100
4342.2,100
4342.4,100
4342.6,100
4342.8,100
4343,100
4343.2,100
4343.4,100
4343.6,100
4343.8,100
4344,100
4344.2,100
4344.4,100
4344.6,100
4344.8,100
4345,100
4345.2,100
4345.4,100
4345.6,100
4345.8,100
4346,100
4346.2,100
4346.4,100
4346.6,100
4346.8,100
4347,100
4347.2,100
4347.4,100
4347.6,100
4347.8,100
4348,100
4348.2,100
4348.4,100
4348.6,100
4348.8,100
4349,100
4349.2,100
4349.4,100
4349.6,100
4349.8,100
4350,100
4350.2,100
4350.4,100
4350.6,100
4350.8,100
4351,100
4351.2,100
4351.4,100
4351.6,100
4351.8,100
4352,100
4352.2,100
4352.4,100
4352.6,100
4352.8,100
4353,100
4353.2,100
4353.4,100
4353.6,100
4353.8,100
4354,100
4354.2,100
4354.4,100
4354.6,100
4354.8,100
4355,100
4355.2,100
4355.4,100
4355.6,100
4355.8,100
4356,100
4356.2,100
4356.4,100
4356.6,100
4356.8,100
4357,100
4357.2,100
4357.4,100
4357.6,100
4357.8,100
4358,100
4358.2,100
4358.4,100
4358.6,100
4358.8,100
4359,100
4359.2,100
4359.4,100
4359.6,100
4359.8,100
4360,100
4360.2,100
4360.4,100
4360.6,100
4360.8,100
4361,100
4361.2,100
4361.4,100
4361.6,100
4361.8,100
4362,100
4362.2,100
4362.4,100
4362.6,100
4362.8,100
4363,100
4363.2,100
4363.4,100
4363.6,100
4363.8,100
4364,100
4364.2,100
4364.4,100
4364.6,100
4364.8,100
4365,100
4365.2,100
4365.4,100
4365.6,100
4365.8,100
4366,100
4366.2,100
4366.4,100
4366.6,100
4366.8,100
4367,100
4367.2,100
4367.4,100
4367.6,100
4367.8,100
4368,100
4368.2,100
4368.4,100
4368.6,100
4368.8,100
4369,100
4369.2,100
4369.4,100
4369.6,100
4369.8,100
4370,100
4370.2,100
4370.4,100
4370.6,100
4370.8,100
4371,100
4371.2,100
4371.4,100
4371.6,100
4371.8,100
4372,100
4372.2,100
4372.4,100
4372.6,100
4372.8,100
4373,100
4373.2,100
4373.4,100
4373.6,100
4373.8,100
4374,100
4374.2,100
4374.4,100
4374.6,100
4374.8,100
4375,100
4375.2,100
4375.4,100
4375.6,100
4375.8,100
4376,100
4376.2,100
4376.4,100
4376.6,100
4376.8,100
4377,100
4377.2,100
4377.4,100
4377.6,100
4377.8,100
4378,100
4378.2,100
4378.4,100
4378.6,100
4378.8,100
4379,100
4379.2,100
4379.4,100
4379.6,100
4379.8,100
4380,100
4380.2,100
4380.4,100
4380.6,100
4380.8,100
4381,100
4381.2,100
4381.4,100
4381.6,100
4381.8,100
4382,100
4382.2,100
4382.4,100
4382.6,100
4382.8,100
4383,100
4383.2,100
4383.4,100
4383.6,100
4383.8,100
4384,100
4384.2,100
4384.4,100
4384.6,100
4384.8,100
4385,100
4385.2,100
4385.4,100
4385.6,100
4385.8,100
4386,100
4386.2,100
4386.4,100
4386.6,100
4386.8,100
4387,100
4387.2,100
4387.4,100
4387.6,100
4387.8,100
4388,100
4388.2,100
4388.4,100
4388.6,100
4388.8,100
4389,100
4389.2,100
4389.4,100
4389.6,100
4389.8,100
4390,100
4390.2,100
4390.4,100
4390.6,100
4390.8,100
4391,100
4391.2,100
4391.4,100
4391.6,100
4391.8,100
4392,100
4392.2,100
4392.4,100
4392.6,100
4392.8,100
4393,100
4393.2,100
4393.4,100
4393.6,100
4393.8,100
4394,100
4394.2,100
4394.4,100
4394.6,100
4394.8,100
4395,100
4395.2,100
4395.4,100
4395.6,100
4395.8,100
4396,100
4396.2,100
4396.4,100
4396.6,100
4396.8,100
4397,100
4397.2,100
4397.4,100
4397.6,100
4397.8,100
4398,100
4398.2,100
4398.4,100
4398.6,100
4398.8,100
4399,100
4399.2,100
4399.4,100
4399.6,100
4399.8,100
4400,100
4400.2,100
4400.4,100
4400.6,100
4400.8,100
4401,100
4401.2,100
4401.4,100
4401.6,100
4401.8,100
4402,100
4402.2,100
4402.4,100
4402.6,100
4402.8,100
4403,100
4403.2,100
4403.4,100
4403.6,100
4403.8,100
4404,100
4404.2,100
4404.4,100
4404.6,100
4404.8,100
4405,100
4405.2,100
4405.4,100
4405.6,100
4405.8,100
4406,100
4406.2,100
4406.4,100
4406.6,100
4406.8,100
4407,100
4407.2,100
4407.4,100
4407.6,100
4407.8,100
4408,100
4408.2,100
4408.4,100
4408.6,100
4408.8,100
4409,100
4409.2,100
4409.4,100
4409.6,100
4409.8,100
4410,100
4410.2,100
4410.4,100
4410.6,100
4410.8,100
4411,100
4411.2,100
4411.4,100
4411.6,100
4411.8,100
4412,100
4412.2,100
4412.4,100
4412.6,100
4412.8,100
4413,100
4413.2,100
4413.4,100
4413.6,100
4413.8,100
4414,100
4414.2,100
4414.4,100
4414.6,100
4414.8,100
4415,100
4415.2,100
4415.4,100
4415.6,100
4415.8,100
4416,100
4416.2,100
4416.4,100
4416.6,100
4416.8,100
4417,100
4417.2,100
4417.4,100
4417.6,100
4417.8,100
4418,100
4418.2,100
4418.4,100
4418.6,100
4418.8,100
4419,100
4419.2,100
4419.4,100
4419.6,100
4419.8,100
4420,100
4420.2,100
4420.4,100
4420.6,100
4420.8,100
4421,100
4421.2,100
4421.4,100
4421.6,100
4421.8,100
4422,100
4422.2,100
4422.4,100
4422.6,100
4422.8,100
4423,100
4423.2,100
4423.4,100
4423.6,100
4423.8,100
4424,100
4424.2,100
4424.4,100
4424.6,100
4424.8,100
4425,100
4425.2,100
4425.4,100
4425.6,100
4425.8,100
4426,100
4426.2,100
4426.4,100
4426.6,100
4426.8,100
4427,100
4427.2,100
4427.4,100
4427.6,100
4427.8,100
4428,100
4428.2,100
4428.4,100
4428.6,100
4428.8,100
4429,100
4429.2,100
4429.4,100
4429.6,100
4429.8,100
4430,100
4430.2,100
4430.4,100
4430.6,100
4430.8,100
4431,100
4431.2,100
4431.4,100
4431.6,100
4431.8,100
4432,100
4432.2,100
4432.4,100
4432.6,100
4432.8,100
4433,100
4433.2,100
4433.4,100
4433.6,100
4433.8,100
4434,100
4434.2,100
4434.4,100
4434.6,100
4434.8,100
4435,100
4435.2,100
4435.4,100
4435.6,100
4435.8,100
4436,100
4436.2,100
4436.4,100
4436.6,100
4436.8,100
4437,100
4437.2,100
4437.4,100
4437.6,100
4437.8,100
4438,100
4438.2,100
4438.4,100
4438.6,100
4438.8,100
4439,100
4439.2,100
4439.4,100
4439.6,100
4439.8,100
4440,100
4440.2,100
4440.4,100
4440.6,100
4440.8,100
4441,100
4441.2,100
4441.4,100
4441.6,100
4441.8,100
4442,100
4442.2,100
4442.4,100
4442.6,100
4442.8,100
4443,100
4443.2,100
4443.4,100
4443.6,100
4443.8,100
4444,100
4444.2,100
4444.4,100
4444.6,100
4444.8,100
4445,100
4445.2,100
4445.4,100
4445.6,100
4445.8,100
4446,100
4446.2,100
4446.4,100
4446.6,100
4446.8,100
4447,100
4447.2,100
