time,velocity 
3888.2,19.9876
3888.4,19.9876
3888.6,19.9876
3888.8,19.9876
3889,19.9876
3889.2,19.9876
3889.4,19.9876
3889.6,19.9876
3889.8,19.9876
3890,19.9876
3890.2,19.9876
3890.4,19.9876
3890.6,19.9876
3890.8,19.9876
3891,19.9876
3891.2,19.9876
3891.4,19.9876
3891.6,19.9876
3891.8,19.9876
3892,19.9876
3892.2,19.9876
3892.4,19.9876
3892.6,19.9877
3892.8,19.9877
3893,19.9877
3893.2,19.9877
3893.4,19.9877
3893.6,19.9877
3893.8,19.9877
3894,19.9877
3894.2,19.9877
3894.4,19.9877
3894.6,19.9877
3894.8,19.9877
3895,19.9877
3895.2,19.9877
3895.4,19.9877
3895.6,19.9877
3895.8,19.9877
3896,19.9877
3896.2,19.9877
3896.4,19.9877
3896.6,19.9877
3896.8,19.9878
3897,19.9878
3897.2,19.9878
3897.4,19.9878
3897.6,19.9878
3897.8,19.9878
3898,19.9878
3898.2,19.9878
3898.4,19.9878
3898.6,19.9878
3898.8,19.9878
3899,19.9878
3899.2,19.9878
3899.4,19.9878
3899.6,19.9878
3899.8,19.9878
3900,19.9878
3900.2,19.9878
3900.4,19.9878
3900.6,19.9878
3900.8,19.9878
3901,19.9878
3901.2,19.9879
3901.4,19.9879
3901.6,19.9879
3901.8,19.9879
3902,19.9879
3902.2,19.9879
3902.4,19.9879
3902.6,19.9879
3902.8,19.9879
3903,19.9879
3903.2,19.9879
3903.4,19.9879
3903.6,19.9879
3903.8,19.9879
3904,19.9879
3904.2,19.9879
3904.4,19.9879
3904.6,19.9879
3904.8,19.9879
3905,19.9879
3905.2,19.9879
3905.4,19.9879
3905.6,19.988
3905.8,19.988
3906,19.988
3906.2,19.988
3906.4,19.988
3906.6,19.988
3906.8,19.988
3907,19.988
3907.2,19.988
3907.4,19.988
3907.6,19.988
3907.8,19.988
3908,19.988
3908.2,19.988
3908.4,19.988
3908.6,19.988
3908.8,19.988
3909,19.988
3909.2,19.988
3909.4,19.988
3909.6,19.988
3909.8,19.988
3910,19.9881
3910.2,19.9881
3910.4,19.9881
3910.6,19.9881
3910.8,19.9881
3911,19.9881
3911.2,19.9881
3911.4,19.9881
3911.6,19.9881
3911.8,19.9881
3912,19.9881
3912.2,19.9881
3912.4,19.9881
3912.6,19.9881
3912.8,19.9881
3913,19.9881
3913.2,19.9881
3913.4,19.9881
3913.6,19.9881
3913.8,19.9881
3914,19.9881
3914.2,19.9881
3914.4,19.9881
3914.6,19.9882
3914.8,19.9882
3915,19.9882
3915.2,19.9882
3915.4,19.9882
3915.6,19.9882
3915.8,19.9882
3916,19.9882
3916.2,19.9882
3916.4,19.9882
3916.6,19.9882
3916.8,19.9882
3917,19.9882
3917.2,19.9882
3917.4,19.9882
3917.6,19.9882
3917.8,19.9882
3918,19.9882
3918.2,19.9882
3918.4,19.9882
3918.6,19.9882
3918.8,19.9882
3919,19.9883
3919.2,19.9883
3919.4,19.9883
3919.6,19.9883
3919.8,19.9883
3920,19.9883
3920.2,19.9883
3920.4,19.9883
3920.6,19.9883
3920.8,19.9883
3921,19.9883
3921.2,19.9883
3921.4,19.9883
3921.6,19.9883
3921.8,19.9883
3922,19.9883
3922.2,19.9883
3922.4,19.9883
3922.6,19.9883
3922.8,19.9883
3923,19.9883
3923.2,19.9883
3923.4,19.9883
3923.6,19.9884
3923.8,19.9884
3924,19.9884
3924.2,19.9884
3924.4,19.9884
3924.6,19.9884
3924.8,19.9884
3925,19.9884
3925.2,19.9884
3925.4,19.9884
3925.6,19.9884
3925.8,19.9884
3926,19.9884
3926.2,19.9884
3926.4,19.9884
3926.6,19.9884
3926.8,19.9884
3927,19.9884
3927.2,19.9884
3927.4,19.9884
3927.6,19.9884
3927.8,19.9884
3928,19.9884
3928.2,19.9885
3928.4,19.9885
3928.6,19.9885
3928.8,19.9885
3929,19.9885
3929.2,19.9885
3929.4,19.9885
3929.6,19.9885
3929.8,19.9885
3930,19.9885
3930.2,19.9885
3930.4,19.9885
3930.6,19.9885
3930.8,19.9885
3931,19.9885
3931.2,19.9885
3931.4,19.9885
3931.6,19.9885
3931.8,19.9885
3932,19.9885
3932.2,19.9885
3932.4,19.9885
3932.6,19.9885
3932.8,19.9886
3933,19.9886
3933.2,19.9886
3933.4,19.9886
3933.6,19.9886
3933.8,19.9886
3934,19.9886
3934.2,19.9886
3934.4,19.9886
3934.6,19.9886
3934.8,19.9886
3935,19.9886
3935.2,19.9886
3935.4,19.9886
3935.6,19.9886
3935.8,19.9886
3936,19.9886
3936.2,19.9886
3936.4,19.9886
3936.6,19.9886
3936.8,19.9886
3937,19.9886
3937.2,19.9886
3937.4,19.9887
3937.6,19.9887
3937.8,19.9887
3938,19.9887
3938.2,19.9887
3938.4,19.9887
3938.6,19.9887
3938.8,19.9887
3939,19.9887
3939.2,19.9887
3939.4,19.9887
3939.6,19.9887
3939.8,19.9887
3940,19.9887
3940.2,19.9887
3940.4,19.9887
3940.6,19.9887
3940.8,19.9887
3941,19.9887
3941.2,19.9887
3941.4,19.9887
3941.6,19.9887
3941.8,19.9887
3942,19.9887
3942.2,19.9888
3942.4,19.9888
3942.6,19.9888
3942.8,19.9888
3943,19.9888
3943.2,19.9888
3943.4,19.9888
3943.6,19.9888
3943.8,19.9888
3944,19.9888
3944.2,19.9888
3944.4,19.9888
3944.6,19.9888
3944.8,19.9888
3945,19.9888
3945.2,19.9888
3945.4,19.9888
3945.6,19.9888
3945.8,19.9888
3946,19.9888
3946.2,19.9888
3946.4,19.9888
3946.6,19.9888
3946.8,19.9889
3947,19.9889
3947.2,19.9889
3947.4,19.9889
3947.6,19.9889
3947.8,19.9889
3948,19.9889
3948.2,19.9889
3948.4,19.9889
3948.6,19.9889
3948.8,19.9889
3949,19.9889
3949.2,19.9889
3949.4,19.9889
3949.6,19.9889
3949.8,19.9889
3950,19.9889
3950.2,19.9889
3950.4,19.9889
3950.6,19.9889
3950.8,19.9889
3951,19.9889
3951.2,19.9889
3951.4,19.9889
3951.6,19.989
3951.8,19.989
3952,19.989
3952.2,19.989
3952.4,19.989
3952.6,19.989
3952.8,19.989
3953,19.989
3953.2,19.989
3953.4,19.989
3953.6,19.989
3953.8,19.989
3954,19.989
3954.2,19.989
3954.4,19.989
3954.6,19.989
3954.8,19.989
3955,19.989
3955.2,19.989
3955.4,19.989
3955.6,19.989
3955.8,19.989
3956,19.989
3956.2,19.989
3956.4,19.9891
3956.6,19.9891
3956.8,19.9891
3957,19.9891
3957.2,19.9891
3957.4,19.9891
3957.6,19.9891
3957.8,19.9891
3958,19.9891
3958.2,19.9891
3958.4,19.9891
3958.6,19.9891
3958.8,19.9891
3959,19.9891
3959.2,19.9891
3959.4,19.9891
3959.6,19.9891
3959.8,19.9891
3960,19.9891
3960.2,19.9891
3960.4,19.9891
3960.6,19.9891
3960.8,19.9891
3961,19.9891
3961.2,19.9891
3961.4,19.9892
3961.6,19.9892
3961.8,19.9892
3962,19.9892
3962.2,19.9892
3962.4,19.9892
3962.6,19.9892
3962.8,19.9892
3963,19.9892
3963.2,19.9892
3963.4,19.9892
3963.6,19.9892
3963.8,19.9892
3964,19.9892
3964.2,19.9892
3964.4,19.9892
3964.6,19.9892
3964.8,19.9892
3965,19.9892
3965.2,19.9892
3965.4,19.9892
3965.6,19.9892
3965.8,19.9892
3966,19.9892
3966.2,19.9893
3966.4,19.9893
3966.6,19.9893
3966.8,19.9893
3967,19.9893
3967.2,19.9893
3967.4,19.9893
3967.6,19.9893
3967.8,19.9893
3968,19.9893
3968.2,19.9893
3968.4,19.9893
3968.6,19.9893
3968.8,19.9893
3969,19.9893
3969.2,19.9893
3969.4,19.9893
3969.6,19.9893
3969.8,19.9893
3970,19.9893
3970.2,19.9893
3970.4,19.9893
3970.6,19.9893
3970.8,19.9893
3971,19.9893
3971.2,19.9894
3971.4,19.9894
3971.6,19.9894
3971.8,19.9894
3972,19.9894
3972.2,19.9894
3972.4,19.9894
3972.6,19.9894
3972.8,19.9894
3973,19.9894
3973.2,19.9894
3973.4,19.9894
3973.6,19.9894
3973.8,19.9894
3974,19.9894
3974.2,19.9894
3974.4,19.9894
3974.6,19.9894
3974.8,19.9894
3975,19.9894
3975.2,19.9894
3975.4,19.9894
3975.6,19.9894
3975.8,19.9894
3976,19.9894
3976.2,19.9895
3976.4,19.9895
3976.6,19.9895
3976.8,19.9895
3977,19.9895
3977.2,19.9895
3977.4,19.9895
3977.6,19.9895
3977.8,19.9895
3978,19.9895
3978.2,19.9895
3978.4,19.9895
3978.6,19.9895
3978.8,19.9895
3979,19.9895
3979.2,19.9895
3979.4,19.9895
3979.6,19.9895
3979.8,19.9895
3980,19.9895
3980.2,19.9895
3980.4,19.9895
3980.6,19.9895
3980.8,19.9895
3981,19.9895
3981.2,19.9895
3981.4,19.9896
3981.6,19.9896
3981.8,19.9896
3982,19.9896
3982.2,19.9896
3982.4,19.9896
3982.6,19.9896
3982.8,19.9896
3983,19.9896
3983.2,19.9896
3983.4,19.9896
3983.6,19.9896
3983.8,19.9896
3984,19.9896
3984.2,19.9896
3984.4,19.9896
3984.6,19.9896
3984.8,19.9896
3985,19.9896
3985.2,19.9896
3985.4,19.9896
3985.6,19.9896
3985.8,19.9896
3986,19.9896
3986.2,19.9896
3986.4,19.9897
3986.6,19.9897
3986.8,19.9897
3987,19.9897
3987.2,19.9897
3987.4,19.9897
3987.6,19.9897
3987.8,19.9897
3988,19.9897
3988.2,19.9897
3988.4,19.9897
3988.6,19.9897
3988.8,19.9897
3989,19.9897
3989.2,19.9897
3989.4,19.9897
3989.6,19.9897
3989.8,19.9897
3990,19.9897
3990.2,19.9897
3990.4,19.9897
3990.6,19.9897
3990.8,19.9897
3991,19.9897
3991.2,19.9897
3991.4,19.9897
3991.6,19.9898
3991.8,19.9898
3992,19.9898
3992.2,19.9898
3992.4,19.9898
3992.6,19.9898
3992.8,19.9898
3993,19.9898
3993.2,19.9898
3993.4,19.9898
3993.6,19.9898
3993.8,19.9898
3994,19.9898
3994.2,19.9898
3994.4,19.9898
3994.6,19.9898
3994.8,19.9898
3995,19.9898
3995.2,19.9898
3995.4,19.9898
3995.6,19.9898
3995.8,19.9898
3996,19.9898
3996.2,19.9898
3996.4,19.9898
3996.6,19.9898
3996.8,19.9899
3997,19.9899
3997.2,19.9899
3997.4,19.9899
3997.6,19.9899
3997.8,19.9899
3998,19.9899
3998.2,19.9899
3998.4,19.9899
3998.6,19.9899
3998.8,19.9899
3999,19.9899
3999.2,19.9899
3999.4,19.9899
3999.6,19.9899
3999.8,19.9899
4000,19.9899
4000.2,19.9899
4000.4,19.9899
4000.6,19.9899
4000.8,19.9899
4001,19.9899
4001.2,19.9899
4001.4,19.9899
4001.6,19.9899
4001.8,19.9899
4002,19.99
4002.2,19.99
4002.4,19.99
4002.6,19.99
4002.8,19.99
4003,19.99
4003.2,19.99
4003.4,19.99
4003.6,19.99
4003.8,19.99
4004,19.99
4004.2,19.99
4004.4,19.99
4004.6,19.99
4004.8,19.99
4005,19.99
4005.2,19.99
4005.4,19.99
4005.6,19.99
4005.8,19.99
4006,19.99
4006.2,19.99
4006.4,19.99
4006.6,19.99
4006.8,19.99
4007,19.99
4007.2,19.99
4007.4,19.9901
4007.6,19.9901
4007.8,19.9901
4008,19.9901
4008.2,19.9901
4008.4,19.9901
4008.6,19.9901
4008.8,19.9901
4009,19.9901
4009.2,19.9901
4009.4,19.9901
4009.6,19.9901
4009.8,19.9901
4010,19.9901
4010.2,19.9901
4010.4,19.9901
4010.6,19.9901
4010.8,19.9901
4011,19.9901
4011.2,19.9901
4011.4,19.9901
4011.6,19.9901
4011.8,19.9901
4012,19.9901
4012.2,19.9901
4012.4,19.9901
4012.6,19.9901
4012.8,19.9902
4013,19.9902
4013.2,19.9902
4013.4,19.9902
4013.6,19.9902
4013.8,19.9902
4014,19.9902
4014.2,19.9902
4014.4,19.9902
4014.6,19.9902
4014.8,19.9902
4015,19.9902
4015.2,19.9902
4015.4,19.9902
4015.6,19.9902
4015.8,19.9902
4016,19.9902
4016.2,19.9902
4016.4,19.9902
4016.6,19.9902
4016.8,19.9902
4017,19.9902
4017.2,19.9902
4017.4,19.9902
4017.6,19.9902
4017.8,19.9902
4018,19.9902
4018.2,19.9903
4018.4,19.9903
4018.6,19.9903
4018.8,19.9903
4019,19.9903
4019.2,19.9903
4019.4,19.9903
4019.6,19.9903
4019.8,19.9903
4020,19.9903
4020.2,19.9903
4020.4,19.9903
4020.6,19.9903
4020.8,19.9903
4021,19.9903
4021.2,19.9903
4021.4,19.9903
4021.6,19.9903
4021.8,19.9903
4022,19.9903
4022.2,19.9903
4022.4,19.9903
4022.6,19.9903
4022.8,19.9903
4023,19.9903
4023.2,19.9903
4023.4,19.9903
4023.6,19.9904
4023.8,19.9904
4024,19.9904
4024.2,19.9904
4024.4,19.9904
4024.6,19.9904
4024.8,19.9904
4025,19.9904
4025.2,19.9904
4025.4,19.9904
4025.6,19.9904
4025.8,19.9904
4026,19.9904
4026.2,19.9904
4026.4,19.9904
4026.6,19.9904
4026.8,19.9904
4027,19.9904
4027.2,19.9904
4027.4,19.9904
4027.6,19.9904
4027.8,19.9904
4028,19.9904
4028.2,19.9904
4028.4,19.9904
4028.6,19.9904
4028.8,19.9904
4029,19.9904
4029.2,19.9905
4029.4,19.9905
4029.6,19.9905
4029.8,19.9905
4030,19.9905
4030.2,19.9905
4030.4,19.9905
4030.6,19.9905
4030.8,19.9905
4031,19.9905
4031.2,19.9905
4031.4,19.9905
4031.6,19.9905
4031.8,19.9905
4032,19.9905
4032.2,19.9905
4032.4,19.9905
4032.6,19.9905
4032.8,19.9905
4033,19.9905
4033.2,19.9905
4033.4,19.9905
4033.6,19.9905
4033.8,19.9905
4034,19.9905
4034.2,19.9905
4034.4,19.9905
4034.6,19.9905
4034.8,19.9906
4035,19.9906
4035.2,19.9906
4035.4,19.9906
4035.6,19.9906
4035.8,19.9906
4036,19.9906
4036.2,19.9906
4036.4,19.9906
4036.6,19.9906
4036.8,19.9906
4037,19.9906
4037.2,19.9906
4037.4,19.9906
4037.6,19.9906
4037.8,19.9906
4038,19.9906
4038.2,19.9906
4038.4,19.9906
4038.6,19.9906
4038.8,19.9906
4039,19.9906
4039.2,19.9906
4039.4,19.9906
4039.6,19.9906
4039.8,19.9906
4040,19.9906
4040.2,19.9906
4040.4,19.9907
4040.6,19.9907
4040.8,19.9907
4041,19.9907
4041.2,19.9907
4041.4,19.9907
4041.6,19.9907
4041.8,19.9907
4042,19.9907
4042.2,19.9907
4042.4,19.9907
4042.6,19.9907
4042.8,19.9907
4043,19.9907
4043.2,19.9907
4043.4,19.9907
4043.6,19.9907
4043.8,19.9907
4044,19.9907
4044.2,19.9907
4044.4,19.9907
4044.6,19.9907
4044.8,19.9907
4045,19.9907
4045.2,19.9907
4045.4,19.9907
4045.6,19.9907
4045.8,19.9907
4046,19.9907
4046.2,19.9908
4046.4,19.9908
4046.6,19.9908
4046.8,19.9908
4047,19.9908
4047.2,19.9908
4047.4,19.9908
4047.6,19.9908
4047.8,19.9908
4048,19.9908
4048.2,19.9908
4048.4,19.9908
4048.6,19.9908
4048.8,19.9908
4049,19.9908
4049.2,19.9908
4049.4,19.9908
4049.6,19.9908
4049.8,19.9908
4050,19.9908
4050.2,19.9908
4050.4,19.9908
4050.6,19.9908
4050.8,19.9908
4051,19.9908
4051.2,19.9908
4051.4,19.9908
4051.6,19.9908
4051.8,19.9909
4052,19.9909
4052.2,19.9909
4052.4,19.9909
4052.6,19.9909
4052.8,19.9909
4053,19.9909
4053.2,19.9909
4053.4,19.9909
4053.6,19.9909
4053.8,19.9909
4054,19.9909
4054.2,19.9909
4054.4,19.9909
4054.6,19.9909
4054.8,19.9909
4055,19.9909
4055.2,19.9909
4055.4,19.9909
4055.6,19.9909
4055.8,19.9909
4056,19.9909
4056.2,19.9909
4056.4,19.9909
4056.6,19.9909
4056.8,19.9909
4057,19.9909
4057.2,19.9909
4057.4,19.9909
4057.6,19.9909
4057.8,19.991
4058,19.991
4058.2,19.991
4058.4,19.991
4058.6,19.991
4058.8,19.991
4059,19.991
4059.2,19.991
4059.4,19.991
4059.6,19.991
4059.8,19.991
4060,19.991
4060.2,19.991
4060.4,19.991
4060.6,19.991
4060.8,19.991
4061,19.991
4061.2,19.991
4061.4,19.991
4061.6,19.991
4061.8,19.991
4062,19.991
4062.2,19.991
4062.4,19.991
4062.6,19.991
4062.8,19.991
4063,19.991
4063.2,19.991
4063.4,19.991
4063.6,19.9911
4063.8,19.9911
4064,19.9911
4064.2,19.9911
4064.4,19.9911
4064.6,19.9911
4064.8,19.9911
4065,19.9911
4065.2,19.9911
4065.4,19.9911
4065.6,19.9911
4065.8,19.9911
4066,19.9911
4066.2,19.9911
4066.4,19.9911
4066.6,19.9911
4066.8,19.9911
4067,19.9911
4067.2,19.9911
4067.4,19.9911
4067.6,19.9911
4067.8,19.9911
4068,19.9911
4068.2,19.9911
4068.4,19.9911
4068.6,19.9911
4068.8,19.9911
4069,19.9911
4069.2,19.9911
4069.4,19.9911
4069.6,19.9912
4069.8,19.9912
4070,19.9912
4070.2,19.9912
4070.4,19.9912
4070.6,19.9912
4070.8,19.9912
4071,19.9912
4071.2,19.9912
4071.4,19.9912
4071.6,19.9912
4071.8,19.9912
4072,19.9912
4072.2,19.9912
4072.4,19.9912
4072.6,19.9912
4072.8,19.9912
4073,19.9912
4073.2,19.9912
4073.4,19.9912
4073.6,19.9912
4073.8,19.9912
4074,19.9912
4074.2,19.9912
4074.4,19.9912
4074.6,19.9912
4074.8,19.9912
4075,19.9912
4075.2,19.9912
4075.4,19.9912
4075.6,19.9913
4075.8,19.9913
4076,19.9913
4076.2,19.9913
4076.4,19.9913
4076.6,19.9913
4076.8,19.9913
4077,19.9913
4077.2,19.9913
4077.4,19.9913
4077.6,19.9913
4077.8,19.9913
4078,19.9913
4078.2,19.9913
4078.4,19.9913
4078.6,19.9913
4078.8,19.9913
4079,19.9913
4079.2,19.9913
4079.4,19.9913
4079.6,19.9913
4079.8,19.9913
4080,19.9913
4080.2,19.9913
4080.4,19.9913
4080.6,19.9913
4080.8,19.9913
4081,19.9913
4081.2,19.9913
4081.4,19.9913
4081.6,19.9913
4081.8,19.9914
4082,19.9914
4082.2,19.9914
4082.4,19.9914
4082.6,19.9914
4082.8,19.9914
4083,19.9914
4083.2,19.9914
4083.4,19.9914
4083.6,19.9914
4083.8,19.9914
4084,19.9914
4084.2,19.9914
4084.4,19.9914
4084.6,19.9914
4084.8,19.9914
4085,19.9914
4085.2,19.9914
4085.4,19.9914
4085.6,19.9914
4085.8,19.9914
4086,19.9914
4086.2,19.9914
4086.4,19.9914
4086.6,19.9914
4086.8,19.9914
4087,19.9914
4087.2,19.9914
4087.4,19.9914
4087.6,19.9914
4087.8,19.9914
4088,19.9915
4088.2,19.9915
4088.4,19.9915
4088.6,19.9915
4088.8,19.9915
4089,19.9915
4089.2,19.9915
4089.4,19.9915
4089.6,19.9915
4089.8,19.9915
4090,19.9915
4090.2,19.9915
4090.4,19.9915
4090.6,19.9915
4090.8,19.9915
4091,19.9915
4091.2,19.9915
4091.4,19.9915
4091.6,19.9915
4091.8,19.9915
4092,19.9915
4092.2,19.9915
4092.4,19.9915
4092.6,19.9915
4092.8,19.9915
4093,19.9915
4093.2,19.9915
4093.4,19.9915
4093.6,19.9915
4093.8,19.9915
4094,19.9915
4094.2,19.9916
4094.4,19.9916
4094.6,19.9916
4094.8,19.9916
4095,19.9916
4095.2,19.9916
4095.4,19.9916
4095.6,19.9916
4095.8,19.9916
4096,19.9916
4096.2,19.9916
4096.4,19.9916
4096.6,19.9916
4096.8,19.9916
4097,19.9916
4097.2,19.9916
4097.4,19.9916
4097.6,19.9916
4097.8,19.9916
4098,19.9916
4098.2,19.9916
4098.4,19.9916
4098.6,19.9916
4098.8,19.9916
4099,19.9916
4099.2,19.9916
4099.4,19.9916
4099.6,19.9916
4099.8,19.9916
4100,19.9916
4100.2,19.9916
4100.4,19.9917
4100.6,19.9917
4100.8,19.9917
4101,19.9917
4101.2,19.9917
4101.4,19.9917
4101.6,19.9917
4101.8,19.9917
4102,19.9917
4102.2,19.9917
4102.4,19.9917
4102.6,19.9917
4102.8,19.9917
4103,19.9917
4103.2,19.9917
4103.4,19.9917
4103.6,19.9917
4103.8,19.9917
4104,19.9917
4104.2,19.9917
4104.4,19.9917
4104.6,19.9917
4104.8,19.9917
4105,19.9917
4105.2,19.9917
4105.4,19.9917
4105.6,19.9917
4105.8,19.9917
4106,19.9917
4106.2,19.9917
4106.4,19.9917
4106.6,19.9917
4106.8,19.9918
4107,19.9918
4107.2,19.9918
4107.4,19.9918
4107.6,19.9918
4107.8,19.9918
4108,19.9918
4108.2,19.9918
4108.4,19.9918
4108.6,19.9918
4108.8,19.9918
4109,19.9918
4109.2,19.9918
4109.4,19.9918
4109.6,19.9918
4109.8,19.9918
4110,19.9918
4110.2,19.9918
4110.4,19.9918
4110.6,19.9918
4110.8,19.9918
4111,19.9918
4111.2,19.9918
4111.4,19.9918
4111.6,19.9918
4111.8,19.9918
4112,19.9918
4112.2,19.9918
4112.4,19.9918
4112.6,19.9918
4112.8,19.9918
4113,19.9918
4113.2,19.9918
4113.4,19.9919
4113.6,19.9919
4113.8,19.9919
4114,19.9919
4114.2,19.9919
4114.4,19.9919
4114.6,19.9919
4114.8,19.9919
4115,19.9919
4115.2,19.9919
4115.4,19.9919
4115.6,19.9919
4115.8,19.9919
4116,19.9919
4116.2,19.9919
4116.4,19.9919
4116.6,19.9919
4116.8,19.9919
4117,19.9919
4117.2,19.9919
4117.4,19.9919
4117.6,19.9919
4117.8,19.9919
4118,19.9919
4118.2,19.9919
4118.4,19.9919
4118.6,19.9919
4118.8,19.9919
4119,19.9919
4119.2,19.9919
4119.4,19.9919
4119.6,19.9919
4119.8,19.9919
4120,19.992
4120.2,19.992
4120.4,19.992
4120.6,19.992
4120.8,19.992
4121,19.992
4121.2,19.992
4121.4,19.992
4121.6,19.992
4121.8,19.992
4122,19.992
4122.2,19.992
4122.4,19.992
4122.6,19.992
4122.8,19.992
4123,19.992
4123.2,19.992
4123.4,19.992
4123.6,19.992
4123.8,19.992
4124,19.992
4124.2,19.992
4124.4,19.992
4124.6,19.992
4124.8,19.992
4125,19.992
4125.2,19.992
4125.4,19.992
4125.6,19.992
4125.8,19.992
4126,19.992
4126.2,19.992
4126.4,19.992
4126.6,19.9921
4126.8,19.9921
4127,19.9921
4127.2,19.9921
4127.4,19.9921
4127.6,19.9921
4127.8,19.9921
4128,19.9921
4128.2,19.9921
4128.4,19.9921
4128.6,19.9921
4128.8,19.9921
4129,19.9921
4129.2,19.9921
4129.4,19.9921
4129.6,19.9921
4129.8,19.9921
4130,19.9921
4130.2,19.9921
4130.4,19.9921
4130.6,19.9921
4130.8,19.9921
4131,19.9921
4131.2,19.9921
4131.4,19.9921
4131.6,19.9921
4131.8,19.9921
4132,19.9921
4132.2,19.9921
4132.4,19.9921
4132.6,19.9921
4132.8,19.9921
4133,19.9921
4133.2,19.9921
4133.4,19.9922
4133.6,19.9922
4133.8,19.9922
4134,19.9922
4134.2,19.9922
4134.4,19.9922
4134.6,19.9922
4134.8,19.9922
4135,19.9922
4135.2,19.9922
4135.4,19.9922
4135.6,19.9922
4135.8,19.9922
4136,19.9922
4136.2,19.9922
4136.4,19.9922
4136.6,19.9922
4136.8,19.9922
4137,19.9922
4137.2,19.9922
4137.4,19.9922
4137.6,19.9922
4137.8,19.9922
4138,19.9922
4138.2,19.9922
4138.4,19.9922
4138.6,19.9922
4138.8,19.9922
4139,19.9922
4139.2,19.9922
4139.4,19.9922
4139.6,19.9922
4139.8,19.9922
4140,19.9922
4140.2,19.9923
4140.4,19.9923
4140.6,19.9923
4140.8,19.9923
4141,19.9923
4141.2,19.9923
4141.4,19.9923
4141.6,19.9923
4141.8,19.9923
4142,19.9923
4142.2,19.9923
4142.4,19.9923
4142.6,19.9923
4142.8,19.9923
4143,19.9923
4143.2,19.9923
4143.4,19.9923
4143.6,19.9923
4143.8,19.9923
4144,19.9923
4144.2,19.9923
4144.4,19.9923
4144.6,19.9923
4144.8,19.9923
4145,19.9923
4145.2,19.9923
4145.4,19.9923
4145.6,19.9923
4145.8,19.9923
4146,19.9923
4146.2,19.9923
4146.4,19.9923
4146.6,19.9923
4146.8,19.9923
4147,19.9924
4147.2,19.9924
4147.4,19.9924
4147.6,19.9924
4147.8,19.9924
4148,19.9924
4148.2,19.9924
4148.4,19.9924
4148.6,19.9924
4148.8,19.9924
4149,19.9924
4149.2,19.9924
4149.4,19.9924
4149.6,19.9924
4149.8,19.9924
4150,19.9924
4150.2,19.9924
4150.4,19.9924
4150.6,19.9924
4150.8,19.9924
4151,19.9924
4151.2,19.9924
4151.4,19.9924
4151.6,19.9924
4151.8,19.9924
4152,19.9924
4152.2,19.9924
4152.4,19.9924
4152.6,19.9924
4152.8,19.9924
4153,19.9924
4153.2,19.9924
4153.4,19.9924
4153.6,19.9924
4153.8,19.9924
4154,19.9925
4154.2,19.9925
4154.4,19.9925
4154.6,19.9925
4154.8,19.9925
4155,19.9925
4155.2,19.9925
4155.4,19.9925
4155.6,19.9925
4155.8,19.9925
4156,19.9925
4156.2,19.9925
4156.4,19.9925
4156.6,19.9925
4156.8,19.9925
4157,19.9925
4157.2,19.9925
4157.4,19.9925
4157.6,19.9925
4157.8,19.9925
4158,19.9925
4158.2,19.9925
4158.4,19.9925
4158.6,19.9925
4158.8,19.9925
4159,19.9925
4159.2,19.9925
4159.4,19.9925
4159.6,19.9925
4159.8,19.9925
4160,19.9925
4160.2,19.9925
4160.4,19.9925
4160.6,19.9925
4160.8,19.9925
4161,19.9926
4161.2,19.9926
4161.4,19.9926
4161.6,19.9926
4161.8,19.9926
4162,19.9926
4162.2,19.9926
4162.4,19.9926
4162.6,19.9926
4162.8,19.9926
4163,19.9926
4163.2,19.9926
4163.4,19.9926
4163.6,19.9926
4163.8,19.9926
4164,19.9926
4164.2,19.9926
4164.4,19.9926
4164.6,19.9926
4164.8,19.9926
4165,19.9926
4165.2,19.9926
4165.4,19.9926
4165.6,19.9926
4165.8,19.9926
4166,19.9926
4166.2,19.9926
4166.4,19.9926
4166.6,19.9926
4166.8,19.9926
4167,19.9926
4167.2,19.9926
4167.4,19.9926
4167.6,19.9926
4167.8,19.9926
4168,19.9926
4168.2,19.9927
4168.4,19.9927
4168.6,19.9927
4168.8,19.9927
4169,19.9927
4169.2,19.9927
4169.4,19.9927
4169.6,19.9927
4169.8,19.9927
4170,19.9927
4170.2,19.9927
4170.4,19.9927
4170.6,19.9927
4170.8,19.9927
4171,19.9927
4171.2,19.9927
4171.4,19.9927
4171.6,19.9927
4171.8,19.9927
4172,19.9927
4172.2,19.9927
4172.4,19.9927
4172.6,19.9927
4172.8,19.9927
4173,19.9927
4173.2,19.9927
4173.4,19.9927
4173.6,19.9927
4173.8,19.9927
4174,19.9927
4174.2,19.9927
4174.4,19.9927
4174.6,19.9927
4174.8,19.9927
4175,19.9927
4175.2,19.9927
4175.4,19.9927
4175.6,19.9928
4175.8,19.9928
4176,19.9928
4176.2,19.9928
4176.4,19.9928
4176.6,19.9928
4176.8,19.9928
4177,19.9928
4177.2,19.9928
4177.4,19.9928
4177.6,19.9928
4177.8,19.9928
4178,19.9928
4178.2,19.9928
4178.4,19.9928
4178.6,19.9928
4178.8,19.9928
4179,19.9928
4179.2,19.9928
4179.4,19.9928
4179.6,19.9928
4179.8,19.9928
4180,19.9928
4180.2,19.9928
4180.4,19.9928
4180.6,19.9928
4180.8,19.9928
4181,19.9928
4181.2,19.9928
4181.4,19.9928
4181.6,19.9928
4181.8,19.9928
4182,19.9928
4182.2,19.9928
